"Customer_ID","No_Show","Major_Hub_Departure","Departure_Day","Departure_Hour","Connections","International_Flight","Connection___International_Fligh","Business_Traveler","Booking_Class","When_Ticket_Purchased","Age","Gender___Female","Frequent_Flier_Status","Weather_Issues","Weather_Issues___Connection"
"     8101903","           0","           0","           2","           3","           0","           0","           0","           0","           3","           3","           4","           1","           0","           0","           0"
"      723366","           0","           0","           6","           3","           0","           0","           0","           0","           3","           2","           4","           0","           0","           0","           0"
"     4333220","           0","           0","           3","           3","           1","           0","           0","           0","           3","           3","           7","           0","           0","           1","           1"
"     5646543","           0","           0","           1","           2","           0","           0","           0","           0","           3","           2","           1","           1","           0","           0","           0"
"     3276258","           0","           0","           1","           3","           0","           0","           0","           0","           3","           2","           8","           1","           0","           0","           0"
"       63440","           0","           1","           7","           2","           1","           0","           0","           0","           3","           3","           3","           1","           0","           0","           0"
"     4094354","           0","           0","           1","           2","           0","           0","           0","           0","           2","           3","           3","           0","           0","           0","           0"
"     8049692","           0","           0","           5","           2","           0","           0","           0","           0","           2","           3","           7","           0","           1","           0","           0"
"     5419870","           0","           0","           5","           1","           1","           0","           0","           0","           3","           2","           5","           0","           0","           0","           0"
"     8213556","           0","           1","           7","           2","           0","           0","           0","           0","           3","           2","           3","           1","           0","           0","           0"
"     5655837","           0","           1","           4","           1","           0","           0","           0","           0","           3","           3","           6","           1","           0","           0","           0"
"      339918","           0","           1","           2","           2","           0","           0","           0","           0","           3","           3","           3","           0","           1","           0","           0"
"     4388961","           0","           0","           6","           1","           0","           0","           0","           0","           3","           3","           2","           1","           1","           0","           0"
"     1054839","           0","           0","           1","           2","           0","           0","           0","           0","           3","           3","           3","           0","           0","           0","           0"
"     5815388","           0","           0","           2","           2","           0","           0","           0","           0","           3","           3","           1","           1","           0","           0","           0"
"     6641571","           0","           0","           1","           1","           1","           0","           0","           0","           3","           2","           7","           1","           0","           1","           1"
"     4192401","           0","           1","           2","           3","           0","           0","           0","           0","           3","           3","           3","           0","           0","           1","           0"
"     6766296","           0","           1","           6","           1","           0","           0","           0","           0","           1","           3","           2","           0","           0","           0","           0"
"     5783567","           0","           0","           3","           1","           0","           0","           0","           0","           3","           3","           3","           1","           0","           0","           0"
"     6042273","           0","           1","           1","           2","           1","           0","           0","           0","           3","           3","           2","           0","           0","           0","           0"
"     1925284","           0","           1","           3","           3","           1","           0","           0","           1","           3","           3","           4","           0","           0","           0","           0"
"     2126788","           0","           0","           5","           2","           1","           1","           1","           0","           3","           3","           5","           0","           0","           0","           0"
"     6686905","           0","           1","           3","           2","           0","           0","           0","           0","           3","           2","           4","           1","           0","           0","           0"
"     5487625","           0","           0","           6","           1","           0","           0","           0","           0","           3","           3","           7","           1","           0","           0","           0"
"     6367488","           0","           1","           5","           2","           1","           0","           0","           0","           3","           3","           2","           1","           0","           0","           0"
"     3500208","           0","           1","           3","           2","           1","           0","           0","           0","           3","           3","           8","           0","           0","           0","           0"
"     1045031","           0","           1","           4","           2","           0","           0","           0","           0","           3","           3","           1","           0","           0","           0","           0"
"     9712259","           0","           1","           7","           2","           0","           0","           0","           0","           2","           3","           3","           1","           1","           0","           0"
"     9392002","           0","           0","           6","           2","           0","           0","           0","           0","           3","           3","           3","           0","           0","           0","           0"
"     4305795","           0","           0","           6","           1","           0","           0","           0","           0","           3","           3","           8","           0","           0","           0","           0"
"     9999383","           0","           0","           5","           1","           0","           0","           0","           0","           3","           3","           4","           0","           0","           0","           0"
"     9351586","           0","           0","           1","           2","           1","           0","           0","           0","           3","           3","           4","           1","           0","           0","           0"
"     1523436","           0","           1","           1","           3","           0","           0","           0","           0","           3","           3","           6","           0","           0","           0","           0"
"      992132","           0","           0","           1","           2","           0","           0","           0","           0","           3","           3","           4","           0","           0","           0","           0"
"     6400085","           0","           0","           7","           3","           0","           0","           0","           0","           3","           3","           8","           0","           0","           0","           0"
"     6275211","           0","           0","           5","           3","           0","           0","           0","           0","           2","           3","           1","           1","           0","           0","           0"
"     6549267","           0","           0","           4","           3","           1","           0","           0","           0","           3","           3","           4","           1","           0","           0","           0"
"      108144","           0","           1","           2","           1","           0","           0","           0","           0","           2","           2","           4","           0","           0","           0","           0"
"     7431133","           0","           0","           4","           2","           1","           0","           0","           0","           3","           2","           5","           1","           0","           0","           0"
"     5055498","           0","           0","           1","           2","           0","           0","           0","           0","           3","           3","           4","           1","           0","           0","           0"
"     3357824","           0","           1","           6","           1","           1","           0","           0","           0","           3","           3","           4","           1","           0","           0","           0"
"      814295","           0","           0","           2","           2","           1","           0","           0","           1","           3","           3","           3","           0","           0","           0","           0"
"     9852164","           0","           0","           1","           2","           1","           0","           0","           0","           3","           3","           6","           0","           0","           0","           0"
"      644874","           0","           1","           4","           2","           1","           0","           0","           0","           3","           3","           2","           0","           0","           1","           1"
"     3213803","           0","           1","           5","           1","           1","           0","           0","           0","           3","           2","           7","           1","           0","           0","           0"
"     9219026","           0","           0","           7","           2","           1","           0","           0","           0","           3","           2","           1","           1","           0","           0","           0"
"     4178658","           0","           1","           6","           1","           0","           0","           0","           0","           2","           3","           2","           0","           0","           0","           0"
"     4864622","           0","           0","           6","           2","           0","           0","           0","           0","           3","           3","           6","           0","           0","           1","           0"
"     3143689","           0","           1","           6","           3","           0","           0","           0","           0","           3","           3","           5","           0","           0","           0","           0"
"     2751935","           0","           0","           4","           1","           0","           0","           0","           0","           3","           3","           3","           1","           0","           0","           0"
"     6183847","           0","           0","           1","           2","           0","           0","           0","           0","           3","           3","           2","           1","           0","           0","           0"
"     8562208","           0","           1","           4","           1","           1","           0","           0","           0","           3","           3","           3","           1","           0","           0","           0"
"     7639450","           0","           1","           5","           1","           0","           0","           0","           0","           3","           3","           1","           1","           0","           0","           0"
"     4779972","           0","           0","           5","           3","           1","           1","           1","           0","           2","           2","           2","           1","           0","           0","           0"
"     6184876","           0","           1","           2","           3","           0","           0","           0","           0","           2","           2","           5","           0","           0","           0","           0"
"     9587401","           0","           1","           3","           2","           0","           0","           0","           0","           3","           2","           4","           1","           0","           0","           0"
"     5840563","           0","           0","           7","           3","           0","           0","           0","           0","           3","           2","           4","           1","           0","           0","           0"
"      809059","           0","           0","           7","           2","           0","           0","           0","           0","           2","           3","           2","           0","           0","           0","           0"
"     9986913","           0","           1","           6","           2","           1","           0","           0","           0","           3","           3","           2","           0","           0","           1","           1"
"     7353031","           0","           0","           7","           1","           0","           0","           0","           0","           3","           3","           1","           0","           0","           0","           0"
"     3711949","           0","           1","           6","           1","           0","           0","           0","           0","           2","           3","           8","           0","           0","           0","           0"
"      527966","           0","           0","           4","           1","           0","           0","           0","           0","           2","           3","           7","           0","           0","           1","           0"
"     1666760","           0","           0","           4","           2","           0","           0","           0","           0","           3","           3","           8","           1","           0","           0","           0"
"     9029460","           0","           0","           1","           1","           0","           0","           0","           0","           3","           3","           2","           1","           0","           0","           0"
"     6978743","           0","           1","           7","           2","           0","           0","           0","           0","           3","           3","           1","           1","           0","           1","           0"
"     6701424","           0","           0","           2","           3","           0","           0","           0","           0","           3","           3","           5","           1","           1","           0","           0"
"     7221744","           0","           1","           3","           3","           0","           0","           0","           0","           3","           2","           1","           1","           0","           0","           0"
"     2117689","           0","           0","           4","           1","           0","           0","           0","           0","           3","           3","           4","           1","           0","           0","           0"
"     2023256","           0","           1","           6","           2","           0","           0","           0","           0","           3","           2","           4","           0","           0","           0","           0"
"     9502749","           0","           0","           2","           3","           0","           0","           0","           0","           3","           2","           3","           1","           0","           1","           0"
"     5767593","           0","           0","           2","           3","           1","           0","           0","           0","           3","           3","           4","           0","           0","           0","           0"
"     1246904","           0","           0","           5","           2","           0","           0","           0","           0","           3","           3","           7","           1","           0","           0","           0"
"     9371843","           0","           0","           7","           2","           0","           0","           0","           0","           3","           3","           4","           1","           0","           0","           0"
"     6610712","           0","           0","           3","           2","           0","           0","           0","           0","           3","           3","           4","           0","           0","           0","           0"
"     5039568","           0","           0","           2","           2","           0","           0","           0","           0","           3","           2","           6","           1","           0","           0","           0"
"     2249969","           0","           1","           6","           1","           0","           0","           0","           0","           3","           3","           1","           1","           0","           0","           0"
"     1909584","           0","           0","           5","           1","           0","           0","           0","           0","           3","           3","           4","           1","           1","           0","           0"
"     9209676","           0","           0","           3","           1","           0","           0","           0","           0","           3","           3","           7","           1","           0","           0","           0"
"     8256548","           0","           0","           2","           3","           0","           0","           0","           0","           3","           3","           4","           1","           0","           1","           0"
"     8351676","           0","           0","           6","           3","           0","           0","           0","           0","           3","           3","           4","           1","           0","           0","           0"
"     8541734","           0","           1","           6","           3","           0","           1","           0","           0","           3","           3","           4","           1","           0","           0","           0"
"     2198831","           0","           1","           2","           2","           0","           0","           0","           0","           3","           3","           1","           0","           0","           0","           0"
"     1978268","           0","           1","           3","           1","           1","           0","           0","           0","           3","           3","           2","           0","           0","           0","           0"
"     3284774","           0","           0","           6","           1","           0","           1","           0","           0","           3","           2","           5","           0","           0","           0","           0"
"     5046203","           0","           0","           2","           3","           0","           0","           0","           0","           2","           3","           4","           1","           0","           0","           0"
"     8960068","           0","           1","           4","           3","           0","           0","           0","           0","           3","           3","           2","           0","           0","           0","           0"
"     7045110","           0","           0","           2","           2","           1","           0","           0","           0","           3","           2","           7","           0","           0","           0","           0"
"     9616757","           0","           1","           5","           2","           0","           0","           0","           0","           2","           3","           3","           0","           0","           0","           0"
"     9082491","           0","           0","           6","           2","           1","           0","           0","           0","           2","           3","           7","           1","           0","           0","           0"
"     9899797","           0","           1","           1","           3","           0","           0","           0","           0","           3","           3","           5","           0","           0","           0","           0"
"      171852","           0","           0","           3","           3","           0","           0","           0","           0","           2","           3","           2","           1","           0","           0","           0"
"     9920481","           0","           0","           6","           2","           1","           0","           0","           0","           1","           3","           5","           1","           0","           0","           0"
"     4430686","           0","           0","           4","           1","           0","           0","           0","           0","           3","           2","           3","           0","           0","           0","           0"
"      770597","           0","           0","           7","           2","           0","           0","           0","           0","           3","           3","           5","           1","           0","           0","           0"
"     8051400","           0","           1","           6","           3","           0","           0","           0","           0","           2","           3","           4","           1","           1","           0","           0"
"     3609614","           0","           1","           6","           1","           0","           0","           0","           0","           3","           2","           1","           1","           0","           0","           0"
"     7598918","           0","           0","           3","           1","           0","           0","           0","           0","           3","           3","           7","           1","           0","           0","           0"
"     4817828","           0","           0","           4","           2","           0","           0","           0","           0","           3","           3","           6","           0","           0","           0","           0"
"      911404","           0","           0","           1","           1","           0","           0","           0","           0","           3","           3","           8","           1","           0","           0","           0"
"     2548143","           0","           0","           1","           1","           0","           0","           0","           0","           2","           3","           3","           0","           0","           0","           0"
"     6877756","           0","           0","           5","           2","           0","           0","           0","           0","           3","           3","           2","           0","           0","           0","           0"
"     2612740","           0","           1","           5","           3","           1","           0","           0","           0","           3","           3","           3","           1","           0","           0","           0"
"     3470524","           0","           0","           3","           2","           0","           0","           0","           0","           3","           2","           4","           0","           0","           0","           0"
"     5297806","           0","           0","           7","           3","           0","           0","           0","           0","           3","           3","           8","           0","           1","           0","           0"
"     8839431","           0","           1","           7","           3","           1","           0","           0","           0","           3","           2","           4","           0","           0","           0","           0"
"     7371872","           0","           0","           4","           1","           0","           0","           0","           0","           3","           3","           5","           0","           0","           1","           0"
"       64260","           0","           0","           7","           1","           0","           0","           0","           0","           3","           3","           5","           1","           0","           1","           0"
"     8200884","           0","           1","           2","           2","           1","           0","           0","           0","           3","           3","           2","           1","           0","           0","           0"
"     3642760","           0","           0","           2","           3","           1","           0","           0","           0","           3","           3","           4","           1","           0","           0","           0"
"     9635255","           0","           1","           7","           3","           0","           0","           0","           1","           2","           2","           6","           1","           0","           0","           0"
"     7472054","           0","           1","           5","           3","           0","           0","           0","           0","           3","           2","           3","           0","           0","           1","           0"
"      849898","           0","           1","           1","           3","           0","           0","           0","           0","           3","           3","           6","           0","           0","           0","           0"
"     5065508","           0","           0","           7","           1","           0","           0","           0","           0","           2","           3","           6","           0","           0","           0","           0"
"     3757509","           0","           1","           3","           2","           0","           0","           0","           0","           2","           2","           5","           1","           0","           0","           0"
"     6837990","           0","           0","           3","           3","           0","           0","           0","           0","           3","           2","           4","           0","           0","           0","           0"
"     9193747","           0","           0","           2","           2","           0","           0","           0","           0","           3","           3","           2","           0","           0","           0","           0"
"     5399889","           0","           1","           6","           2","           1","           0","           0","           0","           3","           3","           4","           1","           0","           1","           1"
"     5125642","           0","           1","           6","           1","           1","           0","           0","           0","           2","           3","           7","           1","           0","           0","           0"
"     9227632","           0","           0","           1","           3","           0","           0","           0","           0","           3","           3","           3","           1","           0","           0","           0"
"     1065293","           0","           0","           4","           1","           1","           0","           0","           0","           3","           2","           3","           0","           0","           0","           0"
"     7408301","           0","           0","           4","           1","           0","           0","           0","           0","           3","           2","           4","           1","           1","           0","           0"
"     8376079","           0","           1","           7","           1","           0","           0","           0","           0","           3","           3","           5","           0","           0","           0","           0"
"     2370931","           0","           1","           6","           2","           0","           0","           0","           0","           3","           3","           5","           1","           0","           0","           0"
"     8160323","           0","           1","           3","           1","           1","           0","           0","           0","           3","           3","           3","           1","           0","           0","           0"
"     4474076","           0","           1","           1","           3","           0","           0","           0","           0","           2","           3","           2","           1","           0","           0","           0"
"     4912060","           0","           1","           3","           3","           0","           0","           0","           0","           2","           3","           4","           0","           0","           0","           0"
"     8611062","           0","           0","           1","           2","           1","           0","           0","           0","           3","           3","           5","           1","           0","           0","           0"
"      219024","           0","           0","           7","           2","           1","           0","           0","           0","           3","           3","           7","           1","           0","           0","           0"
"     9105844","           0","           1","           4","           2","           0","           0","           0","           0","           3","           3","           6","           0","           0","           0","           0"
"      798759","           0","           1","           1","           1","           0","           1","           0","           0","           3","           3","           4","           0","           0","           0","           0"
"     4601149","           0","           0","           2","           2","           0","           1","           0","           0","           3","           3","           3","           1","           0","           0","           0"
"     6300540","           0","           0","           5","           2","           0","           0","           0","           0","           3","           3","           7","           1","           1","           0","           0"
"     4092357","           0","           0","           2","           1","           1","           0","           0","           0","           3","           3","           2","           0","           0","           0","           0"
"     2041410","           0","           0","           2","           2","           0","           0","           0","           0","           2","           2","           6","           1","           0","           0","           0"
"     2508712","           0","           1","           7","           3","           0","           1","           0","           1","           3","           3","           3","           1","           0","           0","           0"
"     3599383","           0","           1","           6","           3","           0","           0","           0","           0","           3","           3","           5","           1","           0","           0","           0"
"     7825355","           0","           0","           4","           2","           0","           0","           0","           0","           3","           2","           1","           0","           1","           0","           0"
"     5912501","           0","           0","           3","           2","           0","           0","           0","           0","           2","           3","           2","           1","           0","           0","           0"
"      679066","           0","           1","           4","           3","           0","           0","           0","           0","           3","           2","           6","           0","           0","           0","           0"
"     3093263","           0","           0","           6","           3","           1","           0","           0","           0","           3","           3","           2","           0","           0","           0","           0"
"     2133262","           0","           0","           5","           1","           0","           0","           0","           0","           3","           3","           4","           1","           0","           0","           0"
"     9405340","           0","           0","           2","           2","           1","           0","           0","           0","           3","           3","           3","           1","           0","           0","           0"
"     9383640","           0","           0","           6","           3","           0","           0","           0","           0","           2","           3","           2","           1","           0","           0","           0"
"     2327065","           0","           0","           3","           3","           0","           0","           0","           0","           3","           2","           4","           1","           0","           0","           0"
"     4940145","           0","           1","           2","           1","           0","           0","           0","           1","           3","           3","           4","           0","           0","           0","           0"
"     1662306","           0","           0","           3","           2","           0","           0","           0","           0","           2","           3","           7","           0","           0","           0","           0"
"     6745502","           0","           0","           4","           1","           0","           0","           0","           0","           3","           3","           5","           1","           0","           0","           0"
"     6945160","           0","           1","           5","           3","           0","           0","           0","           0","           3","           3","           6","           1","           0","           0","           0"
"     2429889","           0","           1","           2","           3","           0","           0","           0","           0","           2","           3","           4","           1","           1","           0","           0"
"     4544201","           0","           0","           1","           2","           1","           0","           0","           0","           3","           2","           8","           0","           0","           1","           1"
"     4226385","           0","           0","           1","           3","           0","           0","           0","           0","           3","           3","           6","           0","           0","           0","           0"
"     1156040","           0","           0","           7","           2","           0","           0","           0","           0","           3","           3","           2","           0","           0","           0","           0"
"     8241082","           0","           0","           6","           1","           0","           0","           0","           0","           3","           3","           6","           0","           0","           0","           0"
"     3829878","           0","           1","           2","           2","           0","           0","           0","           0","           3","           3","           3","           1","           0","           0","           0"
"     2278582","           0","           1","           7","           1","           0","           0","           0","           0","           3","           3","           5","           1","           0","           0","           0"
"     3181864","           0","           1","           4","           2","           0","           0","           0","           0","           2","           2","           8","           1","           0","           0","           0"
"     4638104","           0","           0","           2","           3","           0","           0","           0","           0","           2","           3","           5","           1","           0","           0","           0"
"     2688269","           0","           0","           7","           3","           0","           0","           0","           0","           3","           3","           1","           0","           0","           0","           0"
"     4792107","           0","           0","           3","           2","           1","           0","           0","           0","           3","           3","           2","           0","           0","           0","           0"
"     9276745","           0","           0","           1","           2","           0","           0","           0","           0","           3","           3","           6","           0","           0","           0","           0"
"      590146","           0","           0","           1","           2","           0","           0","           0","           0","           3","           3","           7","           1","           0","           0","           0"
"     7818833","           0","           0","           5","           3","           0","           0","           0","           0","           3","           2","           3","           0","           0","           0","           0"
"     4255753","           0","           0","           4","           3","           0","           0","           0","           0","           3","           2","           3","           0","           0","           0","           0"
"     2761234","           0","           1","           3","           1","           0","           0","           0","           0","           3","           3","           5","           0","           0","           0","           0"
"     9477501","           0","           0","           1","           3","           1","           0","           0","           0","           2","           3","           1","           1","           0","           1","           1"
"     6969500","           0","           0","           1","           2","           0","           0","           0","           0","           3","           3","           4","           0","           0","           0","           0"
"     9280298","           0","           0","           3","           2","           0","           0","           0","           0","           3","           3","           6","           0","           0","           0","           0"
"     4686615","           0","           1","           2","           2","           0","           0","           0","           0","           3","           3","           5","           1","           0","           0","           0"
"     8445665","           0","           0","           3","           1","           0","           0","           0","           0","           3","           2","           6","           0","           0","           0","           0"
"     8954651","           0","           0","           3","           1","           0","           0","           0","           1","           3","           3","           1","           1","           0","           0","           0"
"     9164024","           0","           1","           7","           1","           0","           0","           0","           0","           3","           2","           4","           1","           0","           0","           0"
"     9171208","           0","           0","           4","           2","           1","           0","           0","           1","           3","           3","           5","           0","           0","           0","           0"
"     7154881","           0","           0","           5","           3","           0","           0","           0","           0","           2","           3","           4","           0","           0","           0","           0"
"     7442735","           0","           1","           4","           3","           0","           0","           0","           0","           3","           3","           4","           0","           0","           0","           0"
"     5647693","           0","           0","           7","           2","           1","           0","           0","           0","           2","           2","           5","           1","           0","           0","           0"
"      638518","           0","           0","           3","           3","           0","           0","           0","           0","           3","           3","           3","           0","           0","           0","           0"
"     1735642","           0","           0","           4","           1","           0","           0","           0","           0","           3","           3","           3","           1","           0","           0","           0"
"     8707943","           0","           0","           5","           2","           0","           0","           0","           0","           3","           3","           1","           1","           0","           1","           0"
"     6812947","           0","           1","           2","           3","           0","           0","           0","           0","           3","           3","           3","           0","           0","           0","           0"
"     1967692","           0","           1","           5","           2","           0","           0","           0","           0","           3","           3","           3","           1","           0","           0","           0"
"     2998124","           0","           0","           3","           1","           0","           0","           0","           0","           3","           3","           3","           0","           0","           0","           0"
"     1520304","           0","           0","           7","           2","           1","           0","           0","           0","           2","           2","           2","           1","           0","           0","           0"
"     4146735","           0","           0","           3","           3","           0","           0","           0","           0","           3","           3","           4","           1","           0","           0","           0"
"     7859143","           0","           0","           4","           2","           0","           0","           0","           0","           3","           3","           6","           1","           0","           0","           0"
"     2458192","           0","           0","           3","           1","           0","           0","           0","           1","           3","           3","           6","           0","           0","           0","           0"
"     2211464","           0","           0","           6","           2","           0","           0","           0","           0","           3","           3","           3","           0","           0","           1","           0"
"     7541607","           0","           1","           2","           1","           0","           0","           0","           0","           3","           2","           4","           1","           0","           0","           0"
"     2961201","           0","           0","           5","           2","           0","           0","           0","           0","           2","           3","           5","           1","           0","           0","           0"
